2021-04-26 13:30:17,778 | INFO | runner.run:33 | Starting game number 1.
2021-04-26 13:30:18,283 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=11, y=41).
2021-04-26 13:30:18,284 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,285 | DEBUG | characters.turn_right:73 | Champion ClaretWolfController is now facing Facing.UP.
2021-04-26 13:30:18,290 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,291 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=52, y=8).
2021-04-26 13:30:18,291 | DEBUG | games._environment_action:75 | Starting episode 3.
2021-04-26 13:30:18,293 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,293 | DEBUG | characters.turn_right:73 | Champion BBBotControllerBartek is now facing Facing.LEFT.
2021-04-26 13:30:18,299 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,299 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=51, y=7).
2021-04-26 13:30:18,307 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,308 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.LEFT.
2021-04-26 13:30:18,445 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,445 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=12, y=41).
2021-04-26 13:30:18,446 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,446 | DEBUG | characters.turn_right:73 | Champion ClaretWolfController is now facing Facing.RIGHT.
2021-04-26 13:30:18,453 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,453 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=53, y=8).
2021-04-26 13:30:18,453 | DEBUG | games._environment_action:75 | Starting episode 4.
2021-04-26 13:30:18,457 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.DO_NOTHING.
2021-04-26 13:30:18,463 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,463 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=50, y=7).
2021-04-26 13:30:18,469 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,469 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.UP.
2021-04-26 13:30:18,597 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,597 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=13, y=41).
2021-04-26 13:30:18,599 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,599 | DEBUG | characters.turn_right:73 | Champion ClaretWolfController is now facing Facing.DOWN.
2021-04-26 13:30:18,649 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,649 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=54, y=8).
2021-04-26 13:30:18,649 | DEBUG | games._environment_action:75 | Starting episode 5.
2021-04-26 13:30:18,649 | DEBUG | arenas.increase_mist:125 | Radius of mist-free space decreased to 141.
2021-04-26 13:30:18,662 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,663 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=77).
2021-04-26 13:30:18,668 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,668 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=49, y=7).
2021-04-26 13:30:18,676 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,677 | DEBUG | arenas.step_forward:108 | Champion BotElkaZ nami na pewno zdasz entered tile Coords(x=38, y=63).
2021-04-26 13:30:18,813 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,814 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=14, y=41).
2021-04-26 13:30:18,815 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,816 | DEBUG | characters.turn_right:73 | Champion ClaretWolfController is now facing Facing.LEFT.
2021-04-26 13:30:18,827 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,827 | DEBUG | characters.turn_right:73 | Champion Krowa1233ControllerKrowka is now facing Facing.DOWN.
2021-04-26 13:30:18,828 | DEBUG | games._environment_action:75 | Starting episode 6.
2021-04-26 13:30:18,831 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,831 | DEBUG | characters.turn_right:73 | Champion BBBotControllerBartek is now facing Facing.UP.
2021-04-26 13:30:18,837 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,838 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=48, y=7).
2021-04-26 13:30:18,847 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:18,847 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.RIGHT.
2021-04-26 13:30:18,982 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,982 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=15, y=41).
2021-04-26 13:30:18,983 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.ATTACK.
2021-04-26 13:30:18,983 | DEBUG | characters.attack:81 | Champion ClaretWolfController attacked with its knife.
2021-04-26 13:30:18,997 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:18,998 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=54, y=9).
2021-04-26 13:30:18,998 | DEBUG | games._environment_action:75 | Starting episode 7.
2021-04-26 13:30:19,017 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,018 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=76).
2021-04-26 13:30:19,026 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,026 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=47, y=7).
2021-04-26 13:30:19,035 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:19,036 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.DOWN.
2021-04-26 13:30:19,230 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,231 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=16, y=41).
2021-04-26 13:30:19,233 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,233 | DEBUG | arenas.step_forward:108 | Champion ClaretWolfController entered tile Coords(x=49, y=48).
2021-04-26 13:30:19,255 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.TURN_LEFT.
2021-04-26 13:30:19,256 | DEBUG | characters.turn_left:68 | Champion Krowa1233ControllerKrowka is now facing Facing.RIGHT.
2021-04-26 13:30:19,256 | DEBUG | games._environment_action:75 | Starting episode 8.
2021-04-26 13:30:19,274 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,274 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=75).
2021-04-26 13:30:19,279 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,280 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=46, y=7).
2021-04-26 13:30:19,286 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:19,287 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.LEFT.
2021-04-26 13:30:19,424 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,424 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=17, y=41).
2021-04-26 13:30:19,426 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,426 | DEBUG | arenas.step_forward:108 | Champion ClaretWolfController entered tile Coords(x=48, y=48).
2021-04-26 13:30:19,432 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,432 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=55, y=9).
2021-04-26 13:30:19,432 | DEBUG | games._environment_action:75 | Starting episode 9.
2021-04-26 13:30:19,446 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,446 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=74).
2021-04-26 13:30:19,450 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,450 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=45, y=7).
2021-04-26 13:30:19,456 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:19,456 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.UP.
2021-04-26 13:30:19,579 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,579 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=18, y=41).
2021-04-26 13:30:19,580 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_RIGHT.
2021-04-26 13:30:19,581 | DEBUG | characters.turn_right:73 | Champion ClaretWolfController is now facing Facing.UP.
2021-04-26 13:30:19,588 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.TURN_RIGHT.
2021-04-26 13:30:19,588 | DEBUG | characters.turn_right:73 | Champion Krowa1233ControllerKrowka is now facing Facing.DOWN.
2021-04-26 13:30:19,589 | DEBUG | games._environment_action:75 | Starting episode 10.
2021-04-26 13:30:19,589 | DEBUG | arenas.increase_mist:125 | Radius of mist-free space decreased to 140.
2021-04-26 13:30:19,621 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,621 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=73).
2021-04-26 13:30:19,629 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,629 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=44, y=7).
2021-04-26 13:30:19,638 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,638 | DEBUG | arenas.step_forward:108 | Champion BotElkaZ nami na pewno zdasz entered tile Coords(x=38, y=62).
2021-04-26 13:30:19,795 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,795 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=19, y=41).
2021-04-26 13:30:19,796 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_RIGHT.
2021-04-26 13:30:19,796 | DEBUG | characters.turn_right:73 | Champion ClaretWolfController is now facing Facing.RIGHT.
2021-04-26 13:30:19,819 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.TURN_RIGHT.
2021-04-26 13:30:19,819 | DEBUG | characters.turn_right:73 | Champion Krowa1233ControllerKrowka is now facing Facing.LEFT.
2021-04-26 13:30:19,820 | DEBUG | games._environment_action:75 | Starting episode 11.
2021-04-26 13:30:19,835 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,836 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=72).
2021-04-26 13:30:19,841 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,842 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=43, y=7).
2021-04-26 13:30:19,849 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:19,849 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.RIGHT.
2021-04-26 13:30:19,971 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,971 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=20, y=41).
2021-04-26 13:30:19,973 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_RIGHT.
2021-04-26 13:30:19,974 | DEBUG | characters.turn_right:73 | Champion ClaretWolfController is now facing Facing.DOWN.
2021-04-26 13:30:19,981 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,982 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=54, y=9).
2021-04-26 13:30:19,982 | DEBUG | games._environment_action:75 | Starting episode 12.
2021-04-26 13:30:19,995 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,995 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=71).
2021-04-26 13:30:19,999 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:19,999 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=42, y=7).
2021-04-26 13:30:20,010 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:20,010 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.DOWN.
2021-04-26 13:30:20,144 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,145 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=21, y=41).
2021-04-26 13:30:20,145 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,146 | DEBUG | arenas.step_forward:108 | Champion ClaretWolfController entered tile Coords(x=48, y=49).
2021-04-26 13:30:20,153 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,153 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=53, y=9).
2021-04-26 13:30:20,154 | DEBUG | games._environment_action:75 | Starting episode 13.
2021-04-26 13:30:20,165 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,165 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=70).
2021-04-26 13:30:20,169 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,170 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=41, y=7).
2021-04-26 13:30:20,176 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:20,176 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.LEFT.
2021-04-26 13:30:20,364 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,365 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=22, y=41).
2021-04-26 13:30:20,366 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_LEFT.
2021-04-26 13:30:20,366 | DEBUG | characters.turn_left:68 | Champion ClaretWolfController is now facing Facing.RIGHT.
2021-04-26 13:30:20,379 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,379 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=52, y=9).
2021-04-26 13:30:20,379 | DEBUG | games._environment_action:75 | Starting episode 14.
2021-04-26 13:30:20,394 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,394 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=69).
2021-04-26 13:30:20,398 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.TURN_LEFT.
2021-04-26 13:30:20,398 | DEBUG | characters.turn_left:68 | Champion TupTupBot is now facing Facing.DOWN.
2021-04-26 13:30:20,405 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:20,406 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.UP.
2021-04-26 13:30:20,540 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,540 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=23, y=41).
2021-04-26 13:30:20,542 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_RIGHT.
2021-04-26 13:30:20,542 | DEBUG | characters.turn_right:73 | Champion ClaretWolfController is now facing Facing.DOWN.
2021-04-26 13:30:20,549 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,549 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=51, y=9).
2021-04-26 13:30:20,550 | DEBUG | games._environment_action:75 | Starting episode 15.
2021-04-26 13:30:20,550 | DEBUG | arenas.increase_mist:125 | Radius of mist-free space decreased to 139.
2021-04-26 13:30:20,572 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,573 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=68).
2021-04-26 13:30:20,587 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,587 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=41, y=8).
2021-04-26 13:30:20,594 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,594 | DEBUG | arenas.step_forward:108 | Champion BotElkaZ nami na pewno zdasz entered tile Coords(x=38, y=61).
2021-04-26 13:30:20,736 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,736 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=24, y=41).
2021-04-26 13:30:20,737 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_LEFT.
2021-04-26 13:30:20,737 | DEBUG | characters.turn_left:68 | Champion ClaretWolfController is now facing Facing.RIGHT.
2021-04-26 13:30:20,744 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,745 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=50, y=9).
2021-04-26 13:30:20,745 | DEBUG | games._environment_action:75 | Starting episode 16.
2021-04-26 13:30:20,754 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,754 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=67).
2021-04-26 13:30:20,768 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,768 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=41, y=9).
2021-04-26 13:30:20,777 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:20,777 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.RIGHT.
2021-04-26 13:30:20,900 | DEBUG | characters.act:47 | Champion IHaveNoIdeaWhatImDoingController picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,900 | DEBUG | arenas.step_forward:108 | Champion IHaveNoIdeaWhatImDoingController entered tile Coords(x=25, y=41).
2021-04-26 13:30:20,903 | DEBUG | characters.act:47 | Champion ClaretWolfController picked action Action.TURN_RIGHT.
2021-04-26 13:30:20,903 | DEBUG | characters.turn_right:73 | Champion ClaretWolfController is now facing Facing.DOWN.
2021-04-26 13:30:20,955 | DEBUG | characters.act:47 | Champion Krowa1233ControllerKrowka picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,955 | DEBUG | arenas.step_forward:108 | Champion Krowa1233ControllerKrowka entered tile Coords(x=49, y=9).
2021-04-26 13:30:20,955 | DEBUG | games._environment_action:75 | Starting episode 17.
2021-04-26 13:30:20,965 | DEBUG | characters.act:47 | Champion BBBotControllerBartek picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,965 | DEBUG | arenas.step_forward:108 | Champion BBBotControllerBartek entered tile Coords(x=30, y=66).
2021-04-26 13:30:20,980 | DEBUG | characters.act:47 | Champion TupTupBot picked action Action.STEP_FORWARD.
2021-04-26 13:30:20,980 | DEBUG | arenas.step_forward:108 | Champion TupTupBot entered tile Coords(x=41, y=10).
2021-04-26 13:30:20,986 | DEBUG | characters.act:47 | Champion BotElkaZ nami na pewno zdasz picked action Action.TURN_RIGHT.
2021-04-26 13:30:20,987 | DEBUG | characters.turn_right:73 | Champion BotElkaZ nami na pewno zdasz is now facing Facing.DOWN.
